score,neg_score,pos_score,obj_score,text1,text
1,0,0.434782609,0.565217391, felicia.n.01 ma.n.01 clean.v.06 table.n.05 felicia.n.01 grab.v.03 winder.n.02 hyphen.n.01 like.n.02 mission.n.04 impossible.s.03,"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible."
1,0,0.461538462,0.538461538, wish.v.02 inaugural.s.02 mission.n.04 impossible.s.03,"I liked the first "" Mission Impossible."
1,0.067484663,0.674846626,0.257668712, last.v.01 stand.v.09 mission.n.04 impossible.s.03 three.s.01 amazing.s.02 movie.n.01,the last stand and Mission Impossible 3 both were awesome movies.
1,0,0.786516854,0.213483146, love.v.01 adventure.n.01 mission.n.04 impossible.s.03 tom.n.01 well.v.01,i love kirsten / leah / kate escapades and mission impossible tom as well...
1,0,0.292682927,0.707317073, mission.n.04 impossible.s.03 two.s.01 rock_candy.n.01,mission impossible 2 rocks!!....
1,0,0.375,0.625, sodium.n.01 like.n.02 watch.n.04 mission.n.04 impossible.s.03 hoot.v.01,we're gonna like watch Mission Impossible or Hoot.(
1,0,0.552631579,0.447368421, suppose.v.01 silent.s.05 hill.v.01 turn.v.19 world.n.03 like.n.02 mission.n.04 impossible.s.03 cunt.n.01,Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.
1,0.232142857,0.541666667,0.226190476, love.v.01 lookout.n.01 mission.n.04 impossible.s.03 station.v.01 balmy.s.01,i love being a sentry for mission impossible and a station for bonkers.
1,0.148148148,0.518518519,0.333333333, like.n.02 mission.n.04 impossible.s.03 movie.n.01 never.r.02 know.v.04 world_health_organization.n.01 right.s.08 side.n.09,I like Mission Impossible movies because you never know who's on the right side.
1,0,0.723684211,0.276315789, mission.n.04 impossible.s.03 three.s.01 excellent.s.01,Mission Impossible 3 was excellent.
1,0,0.434782609,0.565217391, felicia.n.01 ma.n.01 clean.v.06 table.n.05 felicia.n.01 grab.v.03 winder.n.02 hyphen.n.01 like.n.02 mission.n.04 impossible.s.03,"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible."
1,0,0.461538462,0.538461538, wish.v.02 inaugural.s.02 mission.n.04 impossible.s.03,"I liked the first "" Mission Impossible."
1,0.067484663,0.674846626,0.257668712, last.v.01 stand.v.09 mission.n.04 impossible.s.03 three.s.01 amazing.s.02 movie.n.01,the last stand and Mission Impossible 3 both were awesome movies.
1,0,0.786516854,0.213483146, love.v.01 adventure.n.01 mission.n.04 impossible.s.03 tom.n.01 well.v.01,i love kirsten / leah / kate escapades and mission impossible tom as well...
1,0,0.292682927,0.707317073, mission.n.04 impossible.s.03 two.s.01 rock_candy.n.01,mission impossible 2 rocks!!....
1,0,0.375,0.625, sodium.n.01 like.n.02 watch.n.04 mission.n.04 impossible.s.03 hoot.v.01,we're gonna like watch Mission Impossible or Hoot.(
1,0,0.552631579,0.447368421, suppose.v.01 silent.s.05 hill.v.01 turn.v.19 world.n.03 like.n.02 mission.n.04 impossible.s.03 cunt.n.01,Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.
1,0.232142857,0.541666667,0.226190476, love.v.01 lookout.n.01 mission.n.04 impossible.s.03 station.v.01 balmy.s.01,i love being a sentry for mission impossible and a station for bonkers.
1,0.148148148,0.518518519,0.333333333, like.n.02 mission.n.04 impossible.s.03 movie.n.01 never.r.02 know.v.04 world_health_organization.n.01 right.s.08 side.n.09,I like Mission Impossible movies because you never know who's on the right side.
1,0,0.723684211,0.276315789, mission.n.04 impossible.s.03 three.s.01 excellent.s.01,Mission Impossible 3 was excellent.
1,0,0.434782609,0.565217391, felicia.n.01 ma.n.01 clean.v.06 table.n.05 felicia.n.01 grab.v.03 winder.n.02 hyphen.n.01 like.n.02 mission.n.04 impossible.s.03,"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible."
1,0,0.461538462,0.538461538, wish.v.02 inaugural.s.02 mission.n.04 impossible.s.03,"I liked the first "" Mission Impossible."
1,0.067484663,0.674846626,0.257668712, last.v.01 stand.v.09 mission.n.04 impossible.s.03 three.s.01 amazing.s.02 movie.n.01,the last stand and Mission Impossible 3 both were awesome movies.
1,0,0.786516854,0.213483146, love.v.01 adventure.n.01 mission.n.04 impossible.s.03 tom.n.01 well.v.01,i love kirsten / leah / kate escapades and mission impossible tom as well...
1,0,0.292682927,0.707317073, mission.n.04 impossible.s.03 two.s.01 rock_candy.n.01,mission impossible 2 rocks!!....
1,0,0.375,0.625, sodium.n.01 like.n.02 watch.n.04 mission.n.04 impossible.s.03 hoot.v.01,we're gonna like watch Mission Impossible or Hoot.(
1,0,0.552631579,0.447368421, suppose.v.01 silent.s.05 hill.v.01 turn.v.19 world.n.03 like.n.02 mission.n.04 impossible.s.03 cunt.n.01,Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.
1,0.232142857,0.541666667,0.226190476, love.v.01 lookout.n.01 mission.n.04 impossible.s.03 station.v.01 balmy.s.01,i love being a sentry for mission impossible and a station for bonkers.
1,0.148148148,0.518518519,0.333333333, like.n.02 mission.n.04 impossible.s.03 movie.n.01 never.r.02 know.v.04 world_health_organization.n.01 right.s.08 side.n.09,I like Mission Impossible movies because you never know who's on the right side.
1,0,0.723684211,0.276315789, mission.n.04 impossible.s.03 three.s.01 excellent.s.01,Mission Impossible 3 was excellent.
1,0,0.434782609,0.565217391, felicia.n.01 ma.n.01 clean.v.06 table.n.05 felicia.n.01 grab.v.03 winder.n.02 hyphen.n.01 like.n.02 mission.n.04 impossible.s.03,"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible."
1,0,0.461538462,0.538461538, wish.v.02 inaugural.s.02 mission.n.04 impossible.s.03,"I liked the first "" Mission Impossible."
1,0.067484663,0.674846626,0.257668712, last.v.01 stand.v.09 mission.n.04 impossible.s.03 three.s.01 amazing.s.02 movie.n.01,the last stand and Mission Impossible 3 both were awesome movies.
1,0,0.786516854,0.213483146, love.v.01 adventure.n.01 mission.n.04 impossible.s.03 tom.n.01 well.v.01,i love kirsten / leah / kate escapades and mission impossible tom as well...
1,0,0.292682927,0.707317073, mission.n.04 impossible.s.03 two.s.01 rock_candy.n.01,mission impossible 2 rocks!!....
1,0,0.181818182,0.818181818, love.v.01 politics.n.05 harry.v.02 potter.n.01,I love politics and Harry Potter...
1,0,0.5,0.5, model.n.07 love.v.01 harry.v.02 potter.n.01 script.n.01 subscriber.n.02,"For example, I love the Harry Potter books as a reader."
1,0.23880597,0.597014925,0.164179104, very.r.01 love.v.01 harry.v.02 potter.n.01 wish.n.01 theater.n.01 stimulate.v.01 tactile_property.n.01 proud.a.01,I really love Harry Potter and I want to have a house to be excited about and feel proud of.
1,0.083333333,0.583333333,0.333333333, harry.v.02 potter.n.01 goblet.n.01 open_fire.v.01 amazing.s.02,Harry Potter & the Goblet of Fire was awesome!..
1,0,0.757281553,0.242718447, liked.a.01 harry.v.02 potter.n.01 wrinkle.n.01 ron.n.01 front-runner.n.01 quality.n.03,"I liked the Harry Potter lines, but Ron is my favourite character..."
1,0,0.750957854,0.249042146, know.v.04 wonder.v.01 love.v.01 harry.v.02 potter.n.01 truth.n.05 constantly.r.02 harry.v.02 potter.n.01,I know you are all wondering now about whom I love more � Harry Potter or Eragon Shadeslayer � the truth is and will always be Harry Potter.
1,0,0,1, like.n.02 harry.v.02 potter.n.01,I like Harry Potter.
1,0.085227273,0.596590909,0.318181818, think.v.13 reread.v.01 sixth.s.01 harry.v.02 potter.n.01 script.n.01 prince.n.01 amazing.s.02 script.n.01 slang.n.02 wait.v.04 understand.v.03 final.s.02 one.s.06 hail.v.02,I was thinking of re-reading the 6th Harry Potter book ( Half-Blood Prince ) which is an awesome book and I can't wait to read the final one when it comes out.
1,0.085227273,0.596590909,0.318181818, think.v.13 reread.v.01 sixth.s.01 harry.v.02 potter.n.01 script.n.01 prince.n.01 amazing.s.02 script.n.01 slang.n.02 wait.v.04 understand.v.03 final.s.02 one.s.06 hail.v.02,I was thinking of re-reading the 6th Harry Potter book ( Half-Blood Prince ) which is an awesome book and I can't wait to read the final one when it comes out.
1,0,0.444444444,0.555555556, love.v.01 harry.v.02 potter.n.01,I love Harry Potter.
1,0,0.5,0.5, love.v.01 shoe.n.02 harry.v.02 potter.n.01 word_picture.n.01,I love the shoes and the Harry Potter picture.
1,0,0.5,0.5, love.v.01 harry.v.02 potter.n.01,I love that Harry Potter.
1,0,0.35,0.65, harry.v.02 potter.n.01 philosopher.n.02 stone.n.13 joule.n.01 thousand.s.01 queerly.r.01 fan.v.01 horsepower.n.01 script.n.01,"Harry Potter and the Philosopher's Stone, J. K. Rowling ( Strangely, I'm a fan of HP fanfic, but not of the book. )."
1,0.085526316,0.598684211,0.315789474, wish.v.05 write.v.10 paper.n.05 entitle.v.02 harry.v.02 potter.n.01 amazing.s.02,"I wish I could write a paper entitled "" Why Harry Potter is Awesome."
1,0,0.444444444,0.555555556, love.v.01 harry.v.02 potter.n.01,I love Harry Potter...
1,0.315789474,0.315789474,0.368421053, love.v.01 harry.v.02 potter.n.01 twilight.n.03 series.n.07 unfortunate.n.01 event.n.03 tons.n.01,"I love Harry Potter, Twilight, Series of Unfortunate Events, and tons more!"
1,0.8,0,0.2, hate.n.01 much.r.04 love.v.01 harry.v.02 potter.n.01,i HATE clickfive as much as i love Harry Potter.
1,0.083333333,0.583333333,0.333333333, harry.v.02 potter.n.01 amazing.s.02,Harry Potter is awesome!
1,0,0.611111111,0.388888889, love.v.01 harry.v.02 potter.n.01 like.n.02 fat.s.02 kid.n.02 love.v.01 coat.v.03,lol I love Harry Potter like a fat kid loves cake.
1,0,0,1, love.v.01 harry.v.02 potter.n.01 series.n.07,I just love the Harry Potter series.
1,0,0.769230769,0.230769231, absolutely.r.02 love.v.01 harry.v.02 potter.n.01 tell.v.03 already.r.01,"I absolutely LOVE Harry Potter, as you can tell already."
1,0,0.769230769,0.230769231, absolutely.r.02 love.v.01 harry.v.02 potter.n.01 tell.v.03 already.r.01,"I absolutely LOVE Harry Potter, as you can tell already."
1,0,0.769230769,0.230769231, absolutely.r.02 love.v.01 harry.v.02 potter.n.01 tell.v.03 already.r.01,"I absolutely LOVE Harry Potter, as you can tell already."
1,0.28668942,0.57337884,0.139931741, possibly.r.01 often.r.03 criticize.v.02 oversimplify.v.02 fight.v.03 well.r.01 volt.n.01 malefic.s.01 harry.v.02 potter.n.01 might.n.01 well.r.01 model.n.07,children's texts-fantasy perhaps most obviously-is often criticized for oversimplifying the struggle of good vs. evil ( Harry Potter might be a good example of this ).
1,0.25,0.25,0.5, know.v.04 harry.v.02 potter.n.01 script.n.01 properly.r.01 enough.n.01 gladiolus.n.01 receive.v.02 kid.n.02 understand.v.03 understand.v.03 boastfully.r.01 thickly.r.03 script.n.01,"You know, the Harry Potter books are decent enough, and I ’ m glad they ’ ve got kids reading, and reading big thick books at that."
1,0,0,1, like.n.02 harry.v.02 potter.n.01 lot.n.02,I like Harry Potter a lot too.
1,0,0.681818182,0.318181818, receive.v.02 sunburn.v.01 heavy.n.02 understand.v.03 love.v.02 harry.v.02 potter.n.01 series.n.07,I got burnt out on heavy reading and have been enjoying the Harry Potter series.
1,0,0.75,0.25, suppose.v.01 love.v.02 harry.v.02 potter.n.01 tom.n.01 sawyer.n.02 well.r.01,"I suppose I enjoyed Harry Potter, Tom Sawyer was good too.."
1,0,0,1, miss.n.03 harry.v.02 potter.n.01 hookup.n.02,I miss the Harry Potter Hookup.
1,0.075313808,0.60251046,0.322175732, besides.r.02 very.r.01 love.v.02 reread.v.01 harry.v.02 potter.n.01 series.n.07 right.s.08 movie.n.01 newfangled.s.01 script.n.01 hail.v.02,I also really enjoy rereading the Harry Potter series right before a movie and new book come out.
1,0,0.363636364,0.636363636, like.n.02 harry.v.02 potter.n.01 pop_music.n.01 polish.n.02 stuff.v.06 finical.s.01,"I like their Harry Potter and pop culture stuff, but I'm not very picky!."
1,0,0.55,0.45, first.s.02 second.s.01 harry.v.02 potter.n.01 movie.n.01 intelligibly.r.01 well.r.11 funny.s.04,1st and 2nd Harry Potter movies are clearly the best / funniest...
1,0,0.769230769,0.230769231, absolutely.r.02 love.v.01 harry.v.02 potter.n.01 tell.v.03 already.r.01,"I absolutely LOVE Harry Potter, as you can tell already."
1,0,0.625,0.375, planned.a.01 admire.v.02 sister.n.03 harry.v.02 potter.n.01 solicitation.n.02 wait.v.04,"It was planned so no biggie, I was admiring his sisters Harry Potter collection while I waited."
1,0,0.769230769,0.230769231, absolutely.r.02 love.v.01 harry.v.02 potter.n.01 tell.v.03 already.r.01,"I absolutely LOVE Harry Potter, as you can tell already."
1,0,0.769230769,0.230769231, absolutely.r.02 love.v.01 harry.v.02 potter.n.01 tell.v.03 already.r.01,"I absolutely LOVE Harry Potter, as you can tell already."
1,0.075555556,0.68,0.244444444, two.n.01 amazing.s.02 harry.v.02 potter.n.01 costume.v.02 planning.n.01 finished.s.04 so_far.r.03 unfortunately.r.01,"I have two awesome Harry Potter costumes I'm planning for 2007, but they aren't finished yet, unfortunately!"
1,0,0,1, miss.n.03 harry.v.02 potter.n.01 food.n.02,I miss Harry Potter and Japenese food..
1,0.21969697,0.439393939,0.340909091, undoubtedly.r.01 boastfully.r.01 hand.n.06 purchase.n.03 movie.n.01 louisiana.n.01 videodisk.n.01 one.n.02 series.n.07 like.n.02 harry.v.02 potter.n.01 disney.n.01 movie.n.01,"This is undoubtedly a big deal as I do not purchase movies a la DVD. The only ones I own are series like Harry Potter, Narnia, and Disney movies."
1,0,0.444444444,0.555555556, love.v.01 harry.v.02 potter.n.01,I love Harry Potter.
1,0,0.579545455,0.420454545, love.v.01 harry.v.02 potter.n.01 like.n.02 lecture.v.01 walk.v.10 sound.v.02 beach.v.01 eat.v.04 oreo.n.01,"and I love Harry Potter and i like talking walks, going to the beach, and eating Oreos!.."
1,0,0.769230769,0.230769231, absolutely.r.02 love.v.01 harry.v.02 potter.n.01 tell.v.03 already.r.01,"I absolutely LOVE Harry Potter, as you can tell already."
1,0,0.769230769,0.230769231, absolutely.r.02 love.v.01 harry.v.02 potter.n.01 tell.v.03 already.r.01,"I absolutely LOVE Harry Potter, as you can tell already."
1,0.16080402,0.56281407,0.27638191, idaho.n.01 understand.v.03 sixth.n.01 time.v.05 desperate.s.04 newfangled.s.01 harry.v.02 potter.n.01,"After I'd read OotP for the sixth time, I was desperate for some new Harry Potter."
1,0,0.72,0.28, love.v.01 harry.v.02 potter.n.01 script.n.01 unwrap.v.02 take.v.27 love.v.01 tied.s.05,I loved the Harry Potter books before I discovered fanfiction but fanfiction made me love them even more.
1,0.773809524,0,0.226190476, mistake.n.01 harry.v.02 potter.n.01,for that ( but since it was my fault she is into Harry Potter...
1,0.773809524,0,0.226190476, mistake.n.01 harry.v.02 potter.n.01,for that ( but since it was my fault she is into Harry Potter...
1,0.19047619,0.380952381,0.428571429, love.v.01 harry.v.02 potter.n.01 script.n.01 three.s.01 well.r.01 boastfully.r.01 jerk.n.01,I love Harry Potter books < 3 so good Im a big dork.
1,0,0,1, rule.v.04 harry.v.02 potter.n.01 great.n.01 understand.v.03 german.n.01,I found that Harry Potter is a great read in German..
1,0.116504854,0.466019417,0.417475728, primary_coil.n.01 school.v.03 love.v.01 harry.v.02 potter.n.01 spot.n.10,"When I was in primary school, I loved Harry Potter to bits."
1,0.2,0.5,0.3, happiness.n.02 normally.r.01 hail.v.02 shape.v.02 perplex.v.01 harry.v.02 potter.n.01 golf_club.n.02 periodic.s.02 far.s.04 talk.n.03,Happiness usually comes in the form of my amazing storytimes and my Harry Potter club and my occasional few and far between talks with Julia and Marisa.
1,0.275409836,0.367213115,0.357377049, love.v.01 boastfully.r.01 empty.n.01 series.n.07 specification.n.01 second_gear.n.01 script.n.01 love.v.01 sugarcoat.v.01 harry.v.02 potter.n.01 pipe_dream.n.01 soundbox.n.01 christopher.n.01 religious_doctrine.n.01,"I love the Big empty series spec the second book, and I love Candy, and Harry Potter, and Requim for a Dream, and The Body of Christopher Creed..."
1,0,0,1, harry.v.02 potter.n.01 fan.v.01 great.n.01,"@ shraddha: You are a Harry Potter fan too, that's great."
1,0.395759717,0.296819788,0.307420495, love.v.01 harry.v.02 potter.n.01 demigod.n.01 boastfully.r.01 budget.v.01 nerd.n.02 movie.n.01,"I love Harry Potter, x-men, LotR, Superman and any other big budget nerd film."
1,0,0,1, rare.s.06 receive.v.02 script.n.01 like.n.02 much.r.04 harry.v.02 potter.n.01,It's very rare to have me get into a book that I like as much as Harry Potter.
1,0,0.444444444,0.555555556, love.v.01 harry.v.02 potter.n.01,I love Harry Potter!.
